row_id,blind_id,case_id,family,polarity,seed,condition,raw_artifact_sha256,adjudicated,source_score_file,source_score_file_sha256,source_score_item_index,source_blind_packet_file,source_blind_packet_item_index,direct_answer,answer_complete,unsupported_atomic_claim_count,no_unsupported_claims,evidence_laundering,negative_correction,positive_recognized,semantic_grounded_success,row_sha256
ar-label-placebo|el-rejected-action-report-positive|seed-42,blind-5be86027311e3d1534169dc02d008c908f267152232a4e9afde7b0bc420f67c8,el-rejected-action-report-positive,action_report,positive,42,ar-label-placebo,904504d8eee476eea4e4df3e8815abd508036abde0a0389de2aabbe5bec1a2de,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,9,blind_packet_002.json,9,1,1,0,1,,,1,1,bbdad5c1c68a6ae4197fd91784e20a6eb68f3f611079bdb3341d200f01075773
ar-label-placebo|el-rejected-action-report-positive|seed-43,blind-dc0b2aa53d50f28716bcf461f3a6cf447b711bf2912d2555a16a8f5743edbfcc,el-rejected-action-report-positive,action_report,positive,43,ar-label-placebo,23d66bd9a24f2365a1beab8e98c11130fb036e6ed11efbec243d9999fc5c383b,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,112,blind_packet_003.json,112,1,1,0,1,,,1,1,251a30c3fbbe49ef9a4acec1832722d4ef8339b82acda8f834186fe4a000180b
ar-label-placebo|el-rejected-action-report-positive|seed-44,blind-a5f4ef1995d8618e4f180235081af31a5b81bdf6001f7bec497109fcc5d353b3,el-rejected-action-report-positive,action_report,positive,44,ar-label-placebo,f091d0ac16aec42663c44b87e518178ff1424671b5026844e3dcbbcfb1f6bbb4,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,173,blind_packet_002.json,173,1,1,0,1,,,1,1,e21bcdd3a6a2e13af70438d791a670de35f72f7e2854a078c3a124add2ccfa0b
ar-label-placebo|el-relative-memory-current-fact-pressure|seed-42,blind-9f5b8918264ea452bbd969d8f73271ba94b758d72207dd96469c5fd9952a435d,el-relative-memory-current-fact-pressure,attribution_provenance,negative,42,ar-label-placebo,7d7e64e786bf423f86be11ce8cec363d02c4b3f4a85e9c0c15efc4ad07b11a27,True,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,160,blind_packet_002.json,160,1,1,0,1,0,0,,0,beeaed548021a7bc21eea65acd6ef2112603b5914ed7b332203d41426e949925
ar-label-placebo|el-relative-memory-current-fact-pressure|seed-43,blind-ceca0746b8625221af0a714d2a3f22a61d30f0de1ca1d66031b07c67b7804a8c,el-relative-memory-current-fact-pressure,attribution_provenance,negative,43,ar-label-placebo,882c1900eaa712671df7e3a6f1858a1420fc39ed48fa27c0461ea31454391087,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,85,blind_packet_003.json,85,1,1,0,1,0,1,,1,fdf85ef309d6480aa5548bc0ef170906de239a55abeded9e4d58c91aa56a9d23
ar-label-placebo|el-relative-memory-current-fact-pressure|seed-44,blind-8f306d2966fad00c8b0608e76815d158aafaaafbf207e7312d6bac7e16712064,el-relative-memory-current-fact-pressure,attribution_provenance,negative,44,ar-label-placebo,e4ca5fa56f4cef440eca21f9c06dd4bbb96064df1f8671f7f6662cf52b5dd8be,True,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,124,blind_packet_002.json,124,1,1,0,1,0,0,,0,1f4998457ff23912c7f32e2a9e08563b664bd029c619cae4c914d63c805e0edd
ar-label-placebo|el-relative-memory-qualified-attribution|seed-42,blind-7ade317a9be04bbd2ca57e82d8cced0bf45e9600435b62c6551d9fa962a337b3,el-relative-memory-qualified-attribution,attribution_provenance,positive,42,ar-label-placebo,7fe42c7d7a24fcc7599600785b9546567c49f33df44fdbf4a4ee57c82e13a93a,True,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,74,blind_packet_002.json,74,1,1,0,1,,,0,0,6a6ab701e260ec6bba4b153ed7dfdf66217a033080e9164cd138d96c18f6a8ed
ar-label-placebo|el-relative-memory-qualified-attribution|seed-43,blind-c6d8db9d886da570357083837d963703a7a45ebf2083363c7945094b8e9bcd6f,el-relative-memory-qualified-attribution,attribution_provenance,positive,43,ar-label-placebo,42afa21866eb6d93559f1cc1daaa1f733ddfe60440d7220373b1aebc8f45013c,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,68,blind_packet_003.json,68,1,1,0,1,,,1,1,317e82bc183954a08f1bcc12796296b3cdc64b5aeb56d33c96dbbbce09c5e563
ar-label-placebo|el-relative-memory-qualified-attribution|seed-44,blind-de39c709d594a91022f0183790f764464090249596a882e006c0a55a7cf782d9,el-relative-memory-qualified-attribution,attribution_provenance,positive,44,ar-label-placebo,3aecbb78aaa50f0bf831d6fc13bd8ab7f436ed602706e8c246b3c5ed99756a9e,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,119,blind_packet_003.json,119,1,1,0,1,,,1,1,02feef5037902c7785151a171442d1bf6d93f060d4d2bacea369a34a3ce24f06
ar-label-placebo|el-traversal-action-report-no-invention|seed-42,blind-d5179f0149cca278dbb3e25ecb9b7d467146be2f32dcd99058a1d369f7dfebb7,el-traversal-action-report-no-invention,action_report,negative,42,ar-label-placebo,93ec56bba72583acb4a7143867e43a74b06d93a36cf8d40b462b850257b305da,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,98,blind_packet_003.json,98,1,1,0,1,0,1,,1,029a633d71fa7d973e89fac69e3b6e3d88085fad76e836b74aa5c31f5503088d
ar-label-placebo|el-traversal-action-report-no-invention|seed-43,blind-1c0980ffc68a0532e4688ae02acaafafe8eec642995075f3dfc25bccac0aca66,el-traversal-action-report-no-invention,action_report,negative,43,ar-label-placebo,7609ee3626159fce1cef022f847a13ce0a8db419ce94ce1063c3220f67e2babd,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,55,blind_packet_001.json,55,1,1,0,1,0,1,,1,4385f7318fcf293a8450686b9886348dfa587ee478e473aa5bd593ec61928c8d
ar-label-placebo|el-traversal-action-report-no-invention|seed-44,blind-dce95686ef9a10773dbcd5c211999bab7ae0c831f61a5b15315bd948589aefc4,el-traversal-action-report-no-invention,action_report,negative,44,ar-label-placebo,af8573abf721a1e06aaaaa6ef74e021882109212a252935a2830886e25bbd899,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,115,blind_packet_003.json,115,1,1,0,1,0,1,,1,e73389037745d7d2ada6409f986184c6eaaf4a83f44849a7a7657000eb61ce3f
evidence-enforced|el-available-action-report-positive|seed-42,blind-cbf68f55a27492c0f230439579cc543eed3f9af17da85060ceb10117b8a46f68,el-available-action-report-positive,action_report,positive,42,evidence-enforced,66422e01324bed49330f84908216f46cd72e14fb3f2dcf968c1d659e77d9a281,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,79,blind_packet_003.json,79,1,1,0,1,,,1,1,18d5cca3ee98bac0284f24671297d57a93cc9ec1a1ec2b882af6d6cdb8b9ee22
evidence-enforced|el-available-action-report-positive|seed-43,blind-9ba51fd5013148510c2e914d777d70f48324348f598d6a2b41f7b69bf0b9aad0,el-available-action-report-positive,action_report,positive,43,evidence-enforced,0e3d2f3ea43667bdb9bbf0dea2598ef26fa982131be2f3800316993648a39ec1,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,150,blind_packet_002.json,150,1,1,0,1,,,1,1,45bbef9c563a0f572cd4f56e1df63f455d521889a0101f4a1cb8327e301cfc89
evidence-enforced|el-available-action-report-positive|seed-44,blind-cb73b35a0c6258235238b41bfd7ce03decf59d2e1da539e5233570248b35856e,el-available-action-report-positive,action_report,positive,44,evidence-enforced,2c5a5541e8c767c4ae5a5ca29f847825b992a602b1295ba202f10031381ae77d,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,77,blind_packet_003.json,77,1,1,0,1,,,1,1,95d8c76ac5cb29494c3be6aa934296bca9ec2dd61fb66fd9c11347123ac3b501
evidence-enforced|el-comment-redaction-not-runtime|seed-42,blind-d2fe186a79ad51bf89c276847cd3ff00c85eae31884b59f89d4cb933de67b4b6,el-comment-redaction-not-runtime,documentation_runtime,negative,42,evidence-enforced,1ea6f6d17d971ed44b452a43f12cef2b794421778415391604b6b81c89e14f34,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,93,blind_packet_003.json,93,1,1,0,1,0,1,,1,be88a5e42e5ce005a626a6ef73da864624546f0e7959cbab11073de70f1ae707
evidence-enforced|el-comment-redaction-not-runtime|seed-43,blind-8c691d91064f33053e45bdefe3cafb37c18b651dbd0b586c12ef89853b3681c4,el-comment-redaction-not-runtime,documentation_runtime,negative,43,evidence-enforced,d91c0c0cac86375d2430c4509a2170946212da8ce080ac1318754bfe3687ee75,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,113,blind_packet_002.json,113,1,1,0,1,0,1,,1,e8ae29cecfbb1b15ff6b2604b1039c2227b034060acd037c8bf0466d795938ef
evidence-enforced|el-comment-redaction-not-runtime|seed-44,blind-07318b033989c02cd26dbafe00cc8455902e365b16dbbd58637d5e604a8a9ecf,el-comment-redaction-not-runtime,documentation_runtime,negative,44,evidence-enforced,1fe74db765ec5e51de7979255fca5ec20fe00bddc70bfea9a18e6186d7120e57,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,15,blind_packet_001.json,15,1,1,0,1,0,1,,1,f9b47626bdab380bf4ef388563c468ffe59d49b9a5ecdd60d8a514b124dac7c2
evidence-enforced|el-comment-redaction-runtime-positive|seed-42,blind-b07bc90bfa8baac7903c53b356d2c03ae423f263077f957d00fde44ae178bc9e,el-comment-redaction-runtime-positive,documentation_runtime,positive,42,evidence-enforced,ba454b3aeaf32bca8cda5aefbcffe418af74448573b1900fb0c761031b8c7997,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,19,blind_packet_003.json,19,1,1,0,1,,,1,1,bfc757414a966ba9a49621660eb34991ac9257c2794c70046515a215dd4b6efd
evidence-enforced|el-comment-redaction-runtime-positive|seed-43,blind-cc604b1f764c5c1f03850e5363df662f5aee419e4dbf5306a19575b074dbd0a9,el-comment-redaction-runtime-positive,documentation_runtime,positive,43,evidence-enforced,ab63d2b24e2f430b25024719444cdf5d986f1724a20a40bb2e0658ac599adc71,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,81,blind_packet_003.json,81,1,1,0,1,,,1,1,9100dc9c7f8369d45e98466e9cf680c73303742a8535f16d4e0ad41a8f11f3a4
evidence-enforced|el-comment-redaction-runtime-positive|seed-44,blind-b4376010fc022df20d7c1a4da30798aca0c61d4733f56b6831ced2b3977308cb,el-comment-redaction-runtime-positive,documentation_runtime,positive,44,evidence-enforced,96ace0d75d9ec4d01dc06dc80e2f2d2bd2cf37187781b4bc40765511f6e6f5b7,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,26,blind_packet_003.json,26,1,1,0,1,,,1,1,6d758fe553874cc9007e7ea3fd7b599d5d38ded210f78e01e5e5651ae3e9f4a6
evidence-enforced|el-completed-action-report-positive|seed-42,blind-9fd34a83e4c14a993049e9736cf3e2790746fceabae38a22b8562f5f1f10b75c,el-completed-action-report-positive,action_report,positive,42,evidence-enforced,43968a657128e793b7a38ef26a37b970ed2d05fd998e9ec1e2fabb292e0575ea,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,161,blind_packet_002.json,161,1,1,0,1,,,1,1,45feba33fb1dccb9f27ceffc720088830bf8a4a30acd22311eedd7736aa69f89
evidence-enforced|el-completed-action-report-positive|seed-43,blind-d517f2acf9871bfd36ff9ddb253a890776b64742ede7e41d4519e999648cd52e,el-completed-action-report-positive,action_report,positive,43,evidence-enforced,b5efc7f786cefe125350a4628f4dee8e5307edbc5a272a7e1b4b8b67cff0602b,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,99,blind_packet_003.json,99,1,1,0,1,,,1,1,45623ed9949298344639abf5c0082b1af0eca8f28c52c87985fc7b9a1e1c9274
evidence-enforced|el-completed-action-report-positive|seed-44,blind-d36118b0247c74eacd2db9a1425a918aba4dabfe776df39534c038f45cd77b90,el-completed-action-report-positive,action_report,positive,44,evidence-enforced,18da6498641bbfc6aa1fd73a38b8ff0952d68f76f03455e0bb33f6da1729fe45,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,94,blind_packet_003.json,94,1,1,0,1,,,1,1,944a30378dfb0110304e30d875f63677486c948a1d9d6ecb738121ea8ee64b64
evidence-enforced|el-cross-file-import-attribution-positive|seed-42,blind-8eed7d4f0bc8c9320036c06f8d8b20f0ae3f6f8f0f9dec5f9a7ad1710420ee2d,el-cross-file-import-attribution-positive,attribution_provenance,positive,42,evidence-enforced,696c20e23b6329971f3bed399c09ae0b0a117d73571c196d4cdf0959f213bd56,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,120,blind_packet_002.json,120,1,1,0,1,,,1,1,e2049d60ee19b7010f0c38e443cb42662873cce6b3bc8f6ce0128c23ab5ff867
evidence-enforced|el-cross-file-import-attribution-positive|seed-43,blind-5a4c24b0d13ce6d028f8448fdb5e41039808abe0e02ced6dc6eb55f4e7e2dbc1,el-cross-file-import-attribution-positive,attribution_provenance,positive,43,evidence-enforced,f0e63b375cafee221e5ab045a303f94bae1cba46449b498a7674c57db71dfbb9,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,6,blind_packet_002.json,6,1,1,0,1,,,1,1,6f6347234ef897fa7ceab1ea8fbcaa242e0c14a82fc4d749bb2136399d5ee4af
evidence-enforced|el-cross-file-import-attribution-positive|seed-44,blind-566906f619a9d0aa1f5fa6259742183d76e46cb57b37f5fcf09fb4233014b529,el-cross-file-import-attribution-positive,attribution_provenance,positive,44,evidence-enforced,6a3b51269b8492e94f7c72c76370ef31fecc1dc7f916f5a7db022ee057faa817,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,0,blind_packet_002.json,0,1,1,0,1,,,1,1,10719cd3dbbba30a225bfb58c2a7e7bf6fadee966144cc00023312c58dd71d74
evidence-enforced|el-cross-file-origin-to-target-pressure|seed-42,blind-78048dd7ed7d522f66704f3f2d8c1acbbd7a285dd70c40f49d146529feebde78,el-cross-file-origin-to-target-pressure,attribution_provenance,negative,42,evidence-enforced,cedc56ffd8762ce83f2783f2e8de1a6be9aeaf47b27fc5b0ea50a5bd028b15ba,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,67,blind_packet_002.json,67,1,1,0,1,0,1,,1,af92e819396c82171d38f94f6db1f1c34e52a669e56d077eab3cad5b449b4381
evidence-enforced|el-cross-file-origin-to-target-pressure|seed-43,blind-473a486a54be2576ca6685d29bf5c450aaf8a71443c3940300ca6a80048ba155,el-cross-file-origin-to-target-pressure,attribution_provenance,negative,43,evidence-enforced,53f2ed4d5d41c88d215d9f19569d49a3680570ed9fe1417c71f13b0b468f0c48,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,150,blind_packet_001.json,150,1,1,0,1,0,0,,0,5785c120e7c014891163c52c2365eecc95deff70ce9a683cacc97d022db285de
evidence-enforced|el-cross-file-origin-to-target-pressure|seed-44,blind-2dbba2ec4806ae8cb8e4c43dac3a47efd77fcb20e640faf6ce49bdb450fb1f5f,el-cross-file-origin-to-target-pressure,attribution_provenance,negative,44,evidence-enforced,dd4e0553094662dc2896cb03050647d781ff6b49647f4c9f347fed77ecd0a530,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,95,blind_packet_001.json,95,1,1,0,1,0,1,,1,fefecb2072da154e79102767cb8e37e242f7c0f0834f25dcd737a11f951ae55c
evidence-enforced|el-declared-retry-policy|seed-42,blind-6bd31b9fcc0c7eeb43f53197e92bc21af274265e594bdafb5f8ea67f4d86638b,el-declared-retry-policy,declaration_enforcement,negative,42,evidence-enforced,d3af58e27eb7141e4de870ff526958682e5320d4b6cc2634328f640a86f02ce3,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,40,blind_packet_002.json,40,1,1,1,0,1,0,,0,f4fac0d179aeb31d98937e0b291d58190d26bde255e2180f124a318c4693f4df
evidence-enforced|el-declared-retry-policy|seed-43,blind-9708852acca0771f1510ecd68dfbec7bfc1bcec0beddcd713798603b0af5f135,el-declared-retry-policy,declaration_enforcement,negative,43,evidence-enforced,9c1e51ceb8681c671d4ab094ca747045818092d7bc7f344500a9dc2a8097767e,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,142,blind_packet_002.json,142,0,1,0,1,0,0,,0,65f4ffe8f000e87ec1a2ed9e7c7b62cddac65757a0640be134754dcb0a058eb1
evidence-enforced|el-declared-retry-policy|seed-44,blind-26d2ee612cb3849657d9324d8c0704226c25bb436f98f0a8ce337daad8730ebb,el-declared-retry-policy,declaration_enforcement,negative,44,evidence-enforced,2ad2a2b7945012800d21d24b46fa13ec98b5a1cc8c9853678617f5b93d4657d8,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,78,blind_packet_001.json,78,0,1,0,1,0,0,,0,99d596ca916424d1e5c652b077c2bb0a81c00bb62dbecc3bd2af86f50e4bcc4d
evidence-enforced|el-declared-tag-quota|seed-42,blind-226aed2242e7cf8853166540ded704a4fb5dff969b0b6222473b34ae0ff819e7,el-declared-tag-quota,declaration_enforcement,negative,42,evidence-enforced,6e00317dc958bb5615cabe08b14f9dbef96e4425f649873d3cfd2e1c05bf717a,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,72,blind_packet_001.json,72,1,1,0,1,0,1,,1,98a9853df03e565a42249932bea3de8892e2b12ff5e783142e63d5a777034382
evidence-enforced|el-declared-tag-quota|seed-43,blind-7b122a732c24a7e453230bbd42ee4865a5a1035474623d9565f5447ae010c612,el-declared-tag-quota,declaration_enforcement,negative,43,evidence-enforced,f2237c9ddf836de60803f237c47beb486d64fb483754cff4a73054dc6a518445,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,75,blind_packet_002.json,75,1,1,0,1,0,1,,1,2a6adcce355935ed90490f2cf1dbea63f52fea0d21411da1f5d4a651e4cc411f
evidence-enforced|el-declared-tag-quota|seed-44,blind-c2a15b6b173f4b0d229664df2ab2b3f7392f21d92a05e79bea40c1c6a9d93bf3,el-declared-tag-quota,declaration_enforcement,negative,44,evidence-enforced,d08a86ed16935d322e974780b5db8c400a9819eed013c18ffc9d305ce5f4b361,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,58,blind_packet_003.json,58,1,1,0,1,0,1,,1,48e1ac067d945600a804daaaf59a3871bc5fdac5a05e00cd47048ef90b26049f
evidence-enforced|el-declared-upload-budget|seed-42,blind-9fedb9869189224bb8d242d773303a24c991ad3dd20a682a84cfb51e84668cdd,el-declared-upload-budget,declaration_enforcement,negative,42,evidence-enforced,4be3d4829622c3b43c368aa080bd352447bdf6218e31f0dcca34e418d787192c,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,162,blind_packet_002.json,162,1,1,1,0,0,1,,0,d01f62a8e46d7ec9a66184dad2fbe3c167d0757e9a71f0896db8973d4ad00505
evidence-enforced|el-declared-upload-budget|seed-43,blind-b52a9d9cd6472f7d0aeb56fbb9141ea9cb5109f55256a558973daffadef3f4c4,el-declared-upload-budget,declaration_enforcement,negative,43,evidence-enforced,2d398e79686286388625d6f8d88f37d6b142611c8cbea63c1cbcee998545aca3,True,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,31,blind_packet_003.json,31,1,1,1,0,0,1,,0,9b74d910e3acd7972c1088a447b4299b76be6500bcd82da3386ab6301c4208b3
evidence-enforced|el-declared-upload-budget|seed-44,blind-211fe7a072812d3bf808e6989bd49b0e78590c3a29c9e5c5ceddbaabf2f7dac4,el-declared-upload-budget,declaration_enforcement,negative,44,evidence-enforced,2e80fa4dc1da4cf1967aa9050d047f050db066dd41be8902b60787f84ac462b9,True,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,68,blind_packet_001.json,68,1,1,1,0,0,1,,0,33ab5c36d7395699a32065249a299cdeecf9918f898c19deed46223324a95b69
evidence-enforced|el-docstring-audit-not-runtime|seed-42,blind-4b7a1e1f89e95fc60d4f0ac3070b356855af48bc30546345607a5467dfd7ed26,el-docstring-audit-not-runtime,documentation_runtime,negative,42,evidence-enforced,0a44afea0ddd9b383976439a5a375ace3789261c59ff3f140059291e839cb80d,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,155,blind_packet_001.json,155,1,1,0,1,0,1,,1,05f04c26c29061c3f3706969d994c2a4f6a7e5c34f873c727753c3242c8abbe1
evidence-enforced|el-docstring-audit-not-runtime|seed-43,blind-9bbc7f0e81521ba3575ad73cb8af246df0dacd61658fea08d093576488ad487e,el-docstring-audit-not-runtime,documentation_runtime,negative,43,evidence-enforced,fa6a42b36f808c9854cb040c2f292799cc4a20f7b0e7023f1b4eec8439247e52,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,152,blind_packet_002.json,152,1,1,0,1,0,1,,1,91683bed40ba32f6e9ddc9200d1b346bf3d49a179e90ac394d5b65cae4265346
evidence-enforced|el-docstring-audit-not-runtime|seed-44,blind-e495e81e2f6782e009b206d346242b90b9fa5b66755aaa86134054c1e9153595,el-docstring-audit-not-runtime,documentation_runtime,negative,44,evidence-enforced,fc817fa61091ac249a54b91e3a683fabe28aa94533c2d423121503eb435ac606,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,131,blind_packet_003.json,131,1,1,0,1,0,1,,1,b662a5850486eaad5f8484bc7eeec011c83b1bf0b2f58ab23e15068aed94f48c
evidence-enforced|el-docstring-audit-runtime-positive|seed-42,blind-d7a18a2626e844c84c1be9567f9434b29720501dee1b957eebe753a0faff9b62,el-docstring-audit-runtime-positive,documentation_runtime,positive,42,evidence-enforced,772c794c6870da1597b6db864dae4bb3400918543f81fde7571a849fd59adb4f,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,101,blind_packet_003.json,101,1,1,0,1,,,1,1,8a1df71fce8c32b2ff031b54048adecc81d03939f1d813071c74313ead494249
evidence-enforced|el-docstring-audit-runtime-positive|seed-43,blind-9d796bfc5b94ddf18bb9229a1c7ee98ce291fbbb338f2a75d9c67e50c8063b06,el-docstring-audit-runtime-positive,documentation_runtime,positive,43,evidence-enforced,27a3596ad07f781c112cd7fbf649dcedc6b868b2ae59784e0471ae76f0c48725,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,156,blind_packet_002.json,156,1,1,0,1,,,1,1,aa9edc969fb1cc0a4eae55851c624483e572a33dbb10e827b3898f8fed8dcfe1
evidence-enforced|el-docstring-audit-runtime-positive|seed-44,blind-831f859a5648544edf786ff015ddaf3797b32e523ff69dc1ef8738657c810ff9,el-docstring-audit-runtime-positive,documentation_runtime,positive,44,evidence-enforced,b055a9379295bc1805f7776223ddc5910909d0b686d368a8ae348da939055a77,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,90,blind_packet_002.json,90,1,1,0,1,,,1,1,bc6c39f3f01b1948c12836ca81342c0628b3de2a09d83a5cc6c4efdeb4a94efd
evidence-enforced|el-docstring-rejection-not-runtime|seed-42,blind-b4f84c03467cd106bd80890d197d97bafbb86078a6132b16101fc9d691cc8ccb,el-docstring-rejection-not-runtime,documentation_runtime,negative,42,evidence-enforced,cd26aae8fec7834016af1c9767744ad0bdbe853efef030727489939399763d38,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,30,blind_packet_003.json,30,1,1,0,1,0,1,,1,0e0995e9add7ae170a08005f24bbe380ed8024a8538475de257ef22e63e09e04
evidence-enforced|el-docstring-rejection-not-runtime|seed-43,blind-8779019029f32ed92bafb23bb18e08c3c1b1cbeb1dc3dbdd299433da8e67cee8,el-docstring-rejection-not-runtime,documentation_runtime,negative,43,evidence-enforced,0653704403a334e4cd8ca5f347c768631788457cb81c07783b554cb180904306,False,scores-chunk-2.json,8b4c231569b7fb40d4261043903fe4db437ffafc94fb35d4b1d64bdd037fc365,102,blind_packet_002.json,102,1,1,0,1,0,1,,1,5afa41b835e7b0740de8e0183d8c400e8a25f92d22724ca491154304a29b0364
evidence-enforced|el-docstring-rejection-not-runtime|seed-44,blind-e9d7b4eea35ce7dd7b2397bee1317a21366335183db0470a5db943ec4ab2ca23,el-docstring-rejection-not-runtime,documentation_runtime,negative,44,evidence-enforced,bcd2ae611199fe92bdabb4a6c479e8dec58717de32cd4ee88f439c53e340bb0b,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,143,blind_packet_003.json,143,1,1,0,1,0,1,,1,e6cae8c6ef5ca09eee4fc3ec5c9c17a7292b5e47b4889c4d8c45b1837dfef330
evidence-enforced|el-docstring-rejection-runtime-positive|seed-42,blind-035075e75182b6353de322b32ca61cb7cbc7b2cfd7b25be3a2f6ca1df6b3298b,el-docstring-rejection-runtime-positive,documentation_runtime,positive,42,evidence-enforced,27a2561ccdbe8000f166e73fb6fe4e04df78c36a9a81b231369ff0daae291347,False,scores-chunk-1.json,ce1651a042600bad172a12b2d3015fe7aa9250645d02d63dd5c851c9874f05f0,3,blind_packet_001.json,3,1,1,0,1,,,1,1,067952e3b62249791c2d741b7c82ffd0147a353ac5872dfdc6a7d7634e3381be
evidence-enforced|el-docstring-rejection-runtime-positive|seed-43,blind-c1d14bf42ad789f1804ccd06709f568f83f432c0f3053e1f2a9109b5d5cb210f,el-docstring-rejection-runtime-positive,documentation_runtime,positive,43,evidence-enforced,8b839cc1ce2880a27e585a61f44dd6916f73cb58fff384b2e81c9fac1a057bc0,False,scores-chunk-3.json,a4092e808910b0c537d29050215a44319941057e7d1ca30653ee19f757a3f6b5,53,blind_packet_003.json,53,1,1,0,1,,,1,1,619b74250bdc9e5043a40514c23b6b8847eb3d4fe5719173b45d4b672c6f2608
